reviewerID,overall,asin,unixReviewTime
4224,"[4.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 3.0, 2.0]","[1260, 1142, 1142, 1286, 1786, 2555, 889, 889, 4904, 4446, 5119]","[16065.0, 16457.0, 16457.0, 16588.0, 16588.0, 16622.0, 16801.0, 16801.0, 16935.0, 17695.0, 17754.0]"
4225,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1899, 2167, 441, 2378, 2446, 3943, 4980]","[16998.0, 17334.0, 17433.0, 17433.0, 17433.0, 17433.0, 17765.0]"
4226,"[1.0, 1.0, 5.0, 3.0, 1.0]","[3161, 2241, 2556, 5384, 4966]","[16386.0, 16476.0, 16594.0, 17018.0, 17580.0]"
4227,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0]","[1490, 1494, 2102, 3229, 4246, 1346, 490, 415, 4872, 3708, 721, 4575, 2003, 3221, 5291, 5386, 1563, 2603, 1746, 4130, 4904, 5128, 5358, 4719, 5194, 985, 985, 5009, 3329, 5134, 1544, 4746, 4469]","[14622.0, 14622.0, 16354.0, 16355.0, 16448.0, 16459.0, 16636.0, 16636.0, 16736.0, 16736.0, 16743.0, 16750.0, 16753.0, 16766.0, 17119.0, 17261.0, 17264.0, 17334.0, 17340.0, 17344.0, 17374.0, 17374.0, 17382.0, 17389.0, 17411.0, 17529.0, 17529.0, 17634.0, 17641.0, 17690.0, 17690.0, 17701.0, 17718.0]"
4228,"[4.0, 4.0, 5.0, 5.0, 5.0]","[1063, 1063, 2786, 724, 367]","[16287.0, 16287.0, 16583.0, 16609.0, 16609.0]"
4229,"[1.0, 1.0, 1.0, 5.0, 4.0, 5.0, 4.0]","[679, 1040, 1040, 823, 74, 2357, 1421]","[15135.0, 15684.0, 15684.0, 15684.0, 16202.0, 16305.0, 16305.0]"
4230,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1389, 4036, 1651, 1046, 1046]","[15780.0, 16371.0, 16912.0, 17101.0, 17101.0]"
4231,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2074, 119, 119, 790, 1115, 1115, 5230]","[16461.0, 16461.0, 16461.0, 16461.0, 16461.0, 16461.0, 17794.0]"
4232,"[5.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[2297, 1622, 3934, 2836, 2852, 4626]","[15659.0, 15879.0, 16375.0, 16421.0, 16599.0, 16789.0]"
4233,"[4.0, 5.0, 5.0, 5.0, 5.0]","[2408, 1272, 2148, 24, 1965]","[16380.0, 16518.0, 17618.0, 17618.0, 17618.0]"
4234,"[5.0, 5.0, 2.0, 1.0, 1.0, 1.0]","[3846, 5066, 1240, 964, 964, 4241]","[15741.0, 15741.0, 15942.0, 15942.0, 15942.0, 17017.0]"
4235,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1372, 610, 18, 1519, 20]","[16703.0, 17113.0, 17113.0, 17205.0, 17205.0]"
4236,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3308, 156, 155, 159, 510, 2332, 2540, 2710, 3002, 3127, 511]","[16100.0, 16100.0, 16100.0, 16100.0, 16100.0, 16100.0, 16100.0, 16100.0, 16100.0, 16100.0, 16217.0]"
4237,"[5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 2.0]","[3427, 1196, 1196, 1519, 20, 610, 18]","[17230.0, 17235.0, 17235.0, 17499.0, 17499.0, 17560.0, 17560.0]"
4238,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0]","[2011, 165, 3417, 1940, 1237, 2442, 1503, 987, 987]","[16113.0, 16143.0, 16162.0, 16168.0, 16168.0, 16875.0, 17128.0, 17273.0, 17273.0]"
4239,"[4.0, 1.0, 4.0, 3.0, 3.0]","[395, 2010, 618, 2922, 2131]","[16975.0, 16975.0, 16975.0, 16975.0, 16975.0]"
4240,"[5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[2103, 1730, 4207, 321, 721, 4125, 2604, 2427, 4508, 3182, 4163, 5035, 3466, 3681, 1167, 1167, 4506, 5173, 3859, 1511, 721, 25, 3651, 3875, 4720]","[16382.0, 16388.0, 16400.0, 16552.0, 16732.0, 16738.0, 16743.0, 16747.0, 16758.0, 16809.0, 16833.0, 16903.0, 16991.0, 17006.0, 17054.0, 17054.0, 17111.0, 17191.0, 17198.0, 17285.0, 17298.0, 17335.0, 17356.0, 17356.0, 17394.0]"
4241,"[4.0, 3.0, 3.0, 3.0, 5.0]","[1786, 4754, 4981, 4978, 822]","[16918.0, 16983.0, 16983.0, 16983.0, 17052.0]"
4242,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1058, 135, 135, 135, 1058, 135, 1058, 135, 1058, 1058, 1058, 1058, 1058, 1058, 1058]","[15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0, 15501.0]"
4243,"[4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0, 3.0, 3.0]","[2280, 3302, 2769, 3941, 4817, 5318, 5319, 4258, 4616, 5307, 5310, 1197, 1197, 4349, 44]","[15950.0, 16207.0, 16254.0, 16383.0, 16770.0, 17062.0, 17075.0, 17112.0, 17119.0, 17123.0, 17130.0, 17243.0, 17243.0, 17471.0, 17545.0]"
4244,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2761, 1085, 1085, 2760, 2736, 3080, 3136, 3718]","[15498.0, 15503.0, 15503.0, 15575.0, 15790.0, 15835.0, 15999.0, 16241.0]"
4245,"[4.0, 3.0, 4.0, 4.0, 3.0, 5.0, 3.0, 3.0, 4.0]","[2479, 3435, 3634, 3542, 2524, 4543, 4130, 111, 3012]","[16115.0, 16201.0, 16382.0, 17158.0, 17158.0, 17261.0, 17387.0, 17393.0, 17659.0]"
4246,"[1.0, 1.0, 5.0, 5.0, 1.0]","[2199, 3034, 3033, 2001, 2995]","[15560.0, 16620.0, 16620.0, 16620.0, 16620.0]"
4247,"[4.0, 5.0, 2.0, 5.0, 4.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[3941, 2415, 4439, 4438, 4766, 3408, 4108, 5106, 5198, 837, 721, 5194, 4130, 1021, 1021]","[16379.0, 16385.0, 16547.0, 16739.0, 16771.0, 16778.0, 16787.0, 16894.0, 17240.0, 17287.0, 17304.0, 17340.0, 17344.0, 17351.0, 17351.0]"
4248,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[1221, 3545, 2963, 1747, 54, 3264, 3112]","[14953.0, 16899.0, 17512.0, 17512.0, 17512.0, 17553.0, 17553.0]"
4249,"[5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1239, 1748, 599, 3874, 642, 2538, 2173, 2795]","[16149.0, 16286.0, 16812.0, 16891.0, 17433.0, 17448.0, 17637.0, 17650.0]"
4250,"[5.0, 3.0, 4.0, 5.0, 5.0, 5.0]","[1852, 2173, 2787, 934, 934, 5174]","[17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17289.0]"
4251,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1726, 710, 1076, 1076, 1316, 1414]","[15236.0, 15397.0, 15407.0, 15407.0, 16516.0, 16516.0]"
4252,"[5.0, 2.0, 2.0, 5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 3.0, 1.0, 4.0]","[3192, 958, 958, 3384, 883, 883, 985, 985, 3580, 721, 4401, 4978, 3858]","[15882.0, 16101.0, 16101.0, 16317.0, 16667.0, 16667.0, 16723.0, 16723.0, 16725.0, 16731.0, 16873.0, 16879.0, 17195.0]"
4253,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1198, 486, 1198, 1079, 1079]","[16949.0, 16949.0, 16949.0, 16951.0, 16951.0]"
4254,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[510, 159, 3127, 2332, 3308, 3002, 2710, 2540]","[16221.0, 16221.0, 16221.0, 16221.0, 16221.0, 16221.0, 16221.0, 16221.0]"
4255,"[5.0, 5.0, 5.0, 5.0, 4.0]","[3353, 860, 860, 2757, 2811]","[15714.0, 16708.0, 16708.0, 16778.0, 16927.0]"
4256,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[610, 1651, 18, 3874, 497, 2422, 3707, 491]","[17244.0, 17244.0, 17244.0, 17367.0, 17406.0, 17406.0, 17406.0, 17406.0]"
4257,"[5.0, 5.0, 5.0, 3.0, 3.0, 3.0]","[1058, 1058, 135, 135, 1058, 1058]","[16169.0, 16169.0, 16169.0, 16492.0, 16492.0, 16492.0]"
4258,"[5.0, 5.0, 4.0, 5.0, 4.0]","[1114, 1114, 181, 174, 5019]","[16457.0, 16457.0, 17002.0, 17002.0, 17325.0]"
4259,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2293, 208, 1757, 683, 1898, 3374]","[16327.0, 16430.0, 16447.0, 16447.0, 16447.0, 16447.0]"
4260,"[5.0, 5.0, 3.0, 5.0, 5.0]","[62, 61, 3663, 1852, 4756]","[16864.0, 16864.0, 16864.0, 16864.0, 16864.0]"
4261,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3214, 1753, 3211, 699, 2148, 1965]","[16408.0, 16408.0, 16408.0, 16470.0, 17061.0, 17061.0]"
4262,"[5.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[774, 1209, 1209, 119, 2263, 1448]","[16822.0, 16858.0, 16858.0, 16862.0, 16970.0, 16981.0]"
4263,"[3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 3.0, 5.0]","[1058, 1058, 135, 802, 644, 641, 2295, 2698]","[15915.0, 15915.0, 15915.0, 16692.0, 16692.0, 16927.0, 17121.0, 17134.0]"
4264,"[5.0, 5.0, 4.0, 4.0, 3.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0]","[63, 1799, 183, 800, 1943, 281, 2173, 970, 970, 696, 699, 2736, 3360, 4384, 3865]","[15827.0, 16474.0, 16695.0, 16929.0, 16992.0, 16992.0, 17134.0, 17134.0, 17134.0, 17264.0, 17391.0, 17391.0, 17405.0, 17637.0, 17716.0]"
4265,"[5.0, 3.0, 3.0, 4.0, 5.0, 5.0]","[4521, 155, 156, 1860, 18, 610]","[16989.0, 17046.0, 17046.0, 17133.0, 17163.0, 17163.0]"
4266,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[780, 2293, 4090, 3008, 3336, 3049]","[15828.0, 15919.0, 15926.0, 15984.0, 16140.0, 16261.0]"
4267,"[4.0, 2.0, 5.0, 4.0, 5.0, 4.0]","[1177, 4759, 2583, 1177, 190, 3163]","[17523.0, 17523.0, 17523.0, 17523.0, 17539.0, 17547.0]"
4268,"[4.0, 4.0, 4.0, 2.0, 2.0]","[1058, 135, 1058, 866, 726]","[17528.0, 17528.0, 17528.0, 17602.0, 17663.0]"
4269,"[5.0, 5.0, 5.0, 4.0, 5.0]","[699, 699, 4128, 2118, 5134]","[16566.0, 16566.0, 16625.0, 16696.0, 17116.0]"
4270,"[4.0, 3.0, 3.0, 4.0, 4.0, 5.0]","[1058, 1876, 1979, 1058, 135, 2164]","[17453.0, 17453.0, 17453.0, 17453.0, 17453.0, 17518.0]"
4271,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[3127, 3308, 2710, 3002, 2540, 2332, 510, 159]","[16411.0, 16411.0, 16411.0, 16411.0, 16411.0, 16411.0, 16411.0, 16411.0]"
4272,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[2266, 57, 2325, 2325, 2423, 4112, 4121, 3115, 1209, 1209, 1711, 1391, 1955, 3044, 2173, 3874, 995, 1419, 4716, 4426, 2423, 4718]","[15619.0, 16322.0, 16323.0, 16485.0, 16485.0, 16485.0, 16660.0, 16660.0, 16660.0, 16660.0, 16660.0, 16660.0, 16681.0, 16710.0, 16731.0, 16731.0, 17018.0, 17167.0, 17167.0, 17191.0, 17204.0, 17219.0]"
4273,"[4.0, 4.0, 4.0, 3.0, 3.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 2.0, 5.0, 4.0, 2.0, 1.0, 4.0]","[3445, 3815, 4154, 883, 883, 3103, 3283, 4846, 4765, 4109, 5103, 4401, 5105, 4979, 5365, 4130, 25, 5157]","[16341.0, 16341.0, 16519.0, 16679.0, 16679.0, 16703.0, 16727.0, 16741.0, 16756.0, 16864.0, 16870.0, 16872.0, 16879.0, 16893.0, 17119.0, 17382.0, 17382.0, 17451.0]"
4274,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[3002, 3127, 159, 510, 2332, 2540, 2710, 3308, 699]","[16271.0, 16271.0, 16271.0, 16271.0, 16271.0, 16271.0, 16271.0, 16271.0, 16506.0]"
4275,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1075, 1075, 829, 2665, 2733, 4020]","[15799.0, 15799.0, 16388.0, 16750.0, 16750.0, 16792.0]"
4276,"[4.0, 4.0, 5.0, 5.0, 5.0]","[449, 407, 66, 2903, 2368]","[15855.0, 15855.0, 15855.0, 16226.0, 16332.0]"
4277,"[5.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[3118, 1421, 1643, 2234, 5074, 1756]","[16139.0, 16216.0, 17286.0, 17331.0, 17331.0, 17480.0]"
4278,"[2.0, 4.0, 5.0, 5.0, 5.0, 5.0, 2.0, 3.0, 5.0, 5.0, 5.0]","[2369, 2522, 3796, 3915, 3928, 3929, 1266, 4044, 3930, 5145, 2374]","[16120.0, 16120.0, 16239.0, 16272.0, 16372.0, 16376.0, 16407.0, 16428.0, 16452.0, 16868.0, 17539.0]"
4279,"[5.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0]","[3725, 4634, 1904, 721, 3993, 4373, 3518]","[16948.0, 17125.0, 17125.0, 17125.0, 17263.0, 17662.0, 17662.0]"
4280,"[4.0, 5.0, 5.0, 5.0, 5.0]","[1792, 868, 868, 981, 981]","[15753.0, 17089.0, 17089.0, 17089.0, 17089.0]"
4281,"[5.0, 3.0, 3.0, 3.0, 5.0]","[2252, 2420, 1651, 4753, 3281]","[16398.0, 16463.0, 17033.0, 17426.0, 17662.0]"
4282,"[4.0, 5.0, 5.0, 5.0, 4.0]","[4137, 4211, 4058, 4138, 788]","[16391.0, 16391.0, 16391.0, 16404.0, 16413.0]"
4283,"[3.0, 4.0, 5.0, 5.0, 5.0]","[2555, 806, 991, 970, 991]","[17315.0, 17591.0, 17591.0, 17591.0, 17591.0]"
4284,"[5.0, 5.0, 5.0, 3.0, 1.0]","[4847, 3197, 5047, 5215, 2441]","[16907.0, 17221.0, 17229.0, 17309.0, 17639.0]"
4285,"[4.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 4.0]","[733, 4098, 4082, 4395, 1920, 90, 2429, 2538]","[14692.0, 16435.0, 16657.0, 16841.0, 16843.0, 16853.0, 16866.0, 17356.0]"
4286,"[3.0, 5.0, 3.0, 1.0, 1.0, 1.0]","[636, 2787, 2788, 135, 1058, 1058]","[17200.0, 17200.0, 17200.0, 17418.0, 17418.0, 17418.0]"
4287,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2560, 853, 4340, 207, 1439, 3266, 209]","[16868.0, 16885.0, 16982.0, 16982.0, 16982.0, 17198.0, 17198.0]"
4288,"[4.0, 3.0, 4.0, 4.0, 4.0]","[2923, 3493, 3384, 3932, 5163]","[16259.0, 16259.0, 16334.0, 16390.0, 17024.0]"
4289,"[4.0, 4.0, 4.0, 4.0, 2.0, 3.0]","[56, 135, 1058, 1058, 99, 2741]","[16471.0, 16471.0, 16471.0, 16471.0, 16822.0, 17209.0]"
4290,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3308, 159, 3127, 3002, 2710, 2540, 2332, 510]","[15903.0, 15903.0, 15903.0, 15903.0, 15903.0, 15903.0, 15903.0, 15903.0]"
4291,"[5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 5.0]","[3211, 4140, 1753, 1753, 421, 1743, 2046]","[16496.0, 16566.0, 16792.0, 16911.0, 17044.0, 17218.0, 17273.0]"
4292,"[5.0, 4.0, 4.0, 4.0, 5.0, 5.0]","[100, 3848, 1389, 351, 1296, 27]","[17655.0, 17655.0, 17655.0, 17655.0, 17655.0, 17655.0]"
4293,"[5.0, 5.0, 5.0, 5.0, 5.0]","[610, 18, 1177, 1177, 4083]","[17339.0, 17339.0, 17418.0, 17418.0, 17747.0]"
4294,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[3127, 3002, 2710, 2540, 2332, 510, 3308, 159]","[16306.0, 16306.0, 16306.0, 16306.0, 16306.0, 16306.0, 16306.0, 16306.0]"
4295,"[4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0]","[882, 882, 2836, 4392, 3103, 3133, 504, 5147, 1363]","[16395.0, 16395.0, 16449.0, 16521.0, 16706.0, 17233.0, 17436.0, 17436.0, 17527.0]"
4296,"[3.0, 5.0, 1.0, 4.0, 1.0, 1.0, 2.0, 5.0, 1.0, 5.0]","[2356, 2133, 3964, 2205, 2636, 4764, 1756, 1639, 5212, 2145]","[16609.0, 16645.0, 16645.0, 16666.0, 16898.0, 16898.0, 16898.0, 16898.0, 16917.0, 17039.0]"
4297,"[5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 2.0, 3.0]","[4474, 4437, 5101, 4904, 4968, 5241, 3471, 3012]","[16546.0, 16563.0, 16877.0, 16904.0, 16970.0, 17067.0, 17226.0, 17648.0]"
4298,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0]","[2369, 4002, 2852, 4766, 2854, 4751, 5303, 5281, 3858, 5128, 1974, 3234, 3012, 1606, 5090]","[16120.0, 16488.0, 16592.0, 16760.0, 16948.0, 16970.0, 17122.0, 17190.0, 17195.0, 17376.0, 17515.0, 17547.0, 17644.0, 17674.0, 17741.0]"
4299,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3308, 159, 510, 2540, 2710, 3002, 3127, 2332]","[15966.0, 15966.0, 15966.0, 15966.0, 15966.0, 15966.0, 15966.0, 15966.0]"
4300,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0]","[1368, 684, 3157, 3158, 1470, 3874, 1209, 1209, 643, 205, 1351, 2185, 1476, 214, 1966]","[15687.0, 15687.0, 15870.0, 15881.0, 15897.0, 16254.0, 16329.0, 16329.0, 16329.0, 16388.0, 17199.0, 17199.0, 17240.0, 17240.0, 17424.0]"
4301,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2148, 1965, 2148, 2148, 2148, 2148, 1965, 2148, 1965, 1965, 2148, 2148, 1965, 1965, 1965, 1965, 1965, 2136, 2148, 2148, 2671, 1965]","[15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0, 15995.0]"
4302,"[5.0, 5.0, 5.0, 5.0, 5.0]","[981, 981, 3975, 3124, 3325]","[16509.0, 16509.0, 16595.0, 16897.0, 16897.0]"
4303,"[5.0, 5.0, 5.0, 2.0, 5.0, 2.0]","[2906, 2674, 1707, 988, 3899, 988]","[16484.0, 16552.0, 16981.0, 17565.0, 17565.0, 17565.0]"
4304,"[5.0, 5.0, 5.0, 5.0, 5.0]","[206, 2694, 579, 505, 46]","[17334.0, 17334.0, 17334.0, 17334.0, 17334.0]"
4305,"[5.0, 3.0, 5.0, 5.0, 5.0]","[724, 4758, 3806, 2515, 5152]","[15967.0, 17056.0, 17056.0, 17574.0, 17574.0]"
4306,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3797, 4158, 1069, 1970, 1069]","[16495.0, 16495.0, 16573.0, 16573.0, 16573.0]"
4307,"[4.0, 4.0, 4.0, 2.0, 5.0]","[135, 1058, 1058, 5074, 101]","[15801.0, 15801.0, 15801.0, 17016.0, 17284.0]"
4308,"[3.0, 4.0, 3.0, 4.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 2.0, 3.0]","[4253, 1894, 4549, 3408, 4904, 5074, 3133, 3013, 4543, 3742, 25, 1746, 3881, 5359, 1517, 494]","[16397.0, 16737.0, 16792.0, 16796.0, 16900.0, 16904.0, 17165.0, 17231.0, 17248.0, 17256.0, 17333.0, 17338.0, 17388.0, 17394.0, 17509.0, 17515.0]"
4309,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1466, 2338, 790, 1009, 1009, 342]","[16384.0, 16384.0, 16384.0, 16384.0, 16384.0, 16384.0]"
4310,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3531, 4353, 2, 2, 2, 3485]","[17136.0, 17136.0, 17136.0, 17136.0, 17136.0, 17136.0]"
4311,"[5.0, 4.0, 4.0, 4.0, 4.0]","[8, 1562, 953, 953, 2212]","[16257.0, 16896.0, 17353.0, 17353.0, 17382.0]"
4312,"[5.0, 5.0, 4.0, 4.0, 3.0]","[224, 224, 4866, 1958, 485]","[15657.0, 16018.0, 16939.0, 17002.0, 17019.0]"
4313,"[4.0, 3.0, 3.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.0, 3.0]","[185, 2297, 2521, 2729, 2643, 2643, 2562, 4513, 4349, 5369, 3651, 25]","[14978.0, 15840.0, 15902.0, 16120.0, 16146.0, 16147.0, 16177.0, 16601.0, 16964.0, 17007.0, 17351.0, 17397.0]"
4314,"[1.0, 1.0, 1.0, 5.0, 5.0, 1.0, 5.0]","[692, 944, 944, 2145, 2736, 4148, 5023]","[16721.0, 16721.0, 16721.0, 16721.0, 16721.0, 16918.0, 17274.0]"
4315,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[5263, 5296, 4538, 4917, 5006, 4710]","[17035.0, 17035.0, 17037.0, 17393.0, 17393.0, 17393.0]"
4316,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2279, 4570, 3422, 3408, 5082, 4697, 5317, 4738, 3772]","[16130.0, 16725.0, 16730.0, 16767.0, 16933.0, 17000.0, 17060.0, 17167.0, 17195.0]"
4317,"[3.0, 4.0, 4.0, 3.0, 5.0, 5.0, 3.0, 2.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0]","[791, 3544, 4038, 3161, 4044, 4436, 4526, 4723, 4527, 4528, 4519, 4530, 4386, 1938, 4250, 3492, 4801, 4477, 654, 4745, 2730, 4125, 2544, 3545, 3880, 4846]","[15941.0, 16129.0, 16408.0, 16414.0, 16429.0, 16549.0, 16630.0, 16662.0, 16665.0, 16666.0, 16668.0, 16670.0, 16706.0, 16714.0, 16716.0, 16723.0, 16725.0, 16732.0, 16744.0, 16765.0, 16767.0, 16767.0, 16767.0, 16769.0, 16769.0, 16771.0]"
4318,"[4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 1.0, 5.0]","[4313, 2117, 4263, 1287, 2026, 4430, 1778, 1941, 2753, 50]","[16743.0, 16749.0, 16924.0, 16932.0, 16986.0, 17042.0, 17089.0, 17191.0, 17219.0, 17432.0]"
4319,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[106, 200, 200, 106, 106, 200]","[16598.0, 16598.0, 16598.0, 16598.0, 16598.0, 16598.0]"
4320,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[159, 510, 2332, 2540, 2710, 3002, 3127, 3308]","[17026.0, 17026.0, 17026.0, 17026.0, 17026.0, 17026.0, 17026.0, 17026.0]"
4321,"[2.0, 3.0, 2.0, 1.0, 2.0]","[1058, 726, 1058, 2494, 135]","[16597.0, 16597.0, 16597.0, 16597.0, 16597.0]"
4322,"[5.0, 3.0, 3.0, 5.0, 5.0]","[1796, 1047, 1047, 3149, 3146]","[15740.0, 15769.0, 15769.0, 17470.0, 17470.0]"
4323,"[5.0, 2.0, 5.0, 5.0, 4.0, 2.0, 5.0, 5.0, 5.0, 3.0, 2.0, 1.0, 5.0, 5.0, 5.0, 3.0, 2.0]","[2381, 303, 2932, 2145, 3298, 111, 3675, 2251, 2800, 2199, 2956, 511, 2921, 3796, 2250, 834, 5056]","[15842.0, 15999.0, 16047.0, 16134.0, 16134.0, 16134.0, 16145.0, 16182.0, 16182.0, 16182.0, 16184.0, 16196.0, 16372.0, 16372.0, 16372.0, 16826.0, 16947.0]"
4324,"[5.0, 5.0, 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 3.0, 2.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 1.0, 5.0, 5.0, 4.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0]","[1374, 1773, 2522, 451, 3568, 3114, 107, 215, 1362, 1438, 2891, 3412, 3815, 2769, 1372, 3493, 3492, 2291, 1318, 903, 903, 3933, 571, 3847, 4392, 2160, 5037, 4466, 5366, 1833, 3789, 840, 3542, 5011, 111]","[14036.0, 14597.0, 16107.0, 16125.0, 16149.0, 16209.0, 16209.0, 16209.0, 16229.0, 16229.0, 16229.0, 16240.0, 16245.0, 16248.0, 16248.0, 16249.0, 16258.0, 16261.0, 16358.0, 16367.0, 16367.0, 16458.0, 16477.0, 16495.0, 16531.0, 16832.0, 17040.0, 17105.0, 17112.0, 17227.0, 17248.0, 17324.0, 17342.0, 17362.0, 17604.0]"
4325,"[5.0, 5.0, 5.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1622, 1926, 3591, 4186, 3734, 2555, 3905, 2608, 25, 3881, 3903, 1294]","[15868.0, 16103.0, 16125.0, 16387.0, 16477.0, 16586.0, 17048.0, 17070.0, 17347.0, 17389.0, 17451.0, 17649.0]"
