,reviewerID,overall,asin,unixReviewTime
5208,5209,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0]","[194, 210, 4348, 2538, 941, 941, 1210, 1210, 1752]","[3901.0, 3921.0, 4131.0, 4366.0, 4504.0, 4504.001, 4504.002, 4504.003, 4504.004]"
5209,5210,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2505, 2906, 3471, 3470, 3469, 4260]","[5046.0, 5046.001, 5046.002, 5046.003, 5046.004, 5046.005]"
5210,5211,"[3.0, 3.0, 2.0, 3.0, 4.0]","[3153, 1569, 4341, 1643, 4647]","[3233.0, 3991.0, 4173.0, 4328.0, 5033.0]"
5211,5212,"[4.0, 4.0, 4.0, 3.0, 3.0]","[1544, 1544, 1544, 4365, 3069]","[3979.0, 4004.0, 4103.0, 4522.0, 4522.001]"
5212,5213,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3002, 159, 510, 2332, 2540, 2710]","[4545.0, 4545.001, 4545.002, 4545.003, 4545.004, 4545.005]"
5213,5214,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[2332, 3002, 3127, 159, 510, 2540, 3308, 2710]","[3696.0, 3696.001, 3696.002, 3696.003, 3696.004, 3696.005, 3696.006, 3696.007]"
5214,5215,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[2750, 3504, 1480, 1480, 1480, 1480, 1480, 1480, 1430, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1457, 401, 2047]","[4040.0, 4040.001, 4051.0, 4051.001, 4051.002, 4051.003, 4051.004, 4051.005, 4051.006, 4051.007, 4051.008, 4051.009, 4051.01, 4051.011, 4051.012, 4051.013, 4051.014, 4051.015, 4051.016, 4051.017, 4051.018, 4051.019, 4051.02, 4051.021, 4051.022, 4051.023, 4051.024, 4051.025, 4051.026, 4051.027, 4051.028, 4051.029, 4051.03, 4051.031, 4051.032, 4051.033, 4051.034, 4051.035, 4051.036, 4051.037, 4051.038, 4051.039, 4051.04, 4051.041, 4051.042, 4051.043, 4051.044, 4051.045, 4051.046, 4051.047, 4051.048, 4051.049, 4051.05, 4051.051, 4051.052, 4051.053, 4051.054, 4051.055, 4051.056, 4051.057, 4051.058, 4051.059, 4051.06, 4051.061, 4051.062, 4051.063, 4051.064, 4051.065, 4051.066, 4051.067, 4051.068, 4051.069, 4051.07, 4051.071, 4051.072, 4051.073, 4051.074, 4051.075, 4051.076, 4051.077, 4051.078, 4051.079, 4051.08, 4051.081, 4051.082, 4051.083, 4051.084, 4051.085, 4051.086, 4051.087, 4051.088, 4051.089, 4051.09, 4051.091, 4051.092, 4051.093, 4051.094, 4051.095, 4051.096, 4051.097, 4051.098, 4051.099, 4051.1, 4051.101, 4051.102, 4051.103, 4051.104, 4051.105, 4051.106, 4051.107, 4051.108, 4051.109, 4051.11, 4051.111, 4051.112, 4051.113, 4051.114, 4051.115, 4051.116, 4051.117, 4051.118, 4051.119, 4051.12, 4051.121, 4051.122, 4202.0, 4647.0, 4647.001]"
5215,5216,"[5.0, 5.0, 5.0, 5.0, 5.0]","[578, 222, 2082, 2079, 2190]","[4034.0, 4035.0, 4038.0, 4177.0, 4177.001]"
5216,5217,"[2.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[2963, 3112, 699, 4348, 2901, 27]","[3651.0, 3651.001, 3915.0, 4141.0, 4141.001, 4141.002]"
5217,5218,"[5.0, 5.0, 5.0, 5.0, 5.0]","[674, 2421, 95, 4904, 2544]","[4479.0, 4479.001, 4479.002, 4479.003, 4479.004]"
5218,5219,"[5.0, 4.0, 5.0, 5.0, 4.0]","[1978, 2481, 1978, 3174, 3482]","[3579.0, 3801.0, 4071.0, 4071.001, 4641.0]"
5219,5220,"[5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 3.0, 3.0]","[1611, 1382, 215, 2736, 727, 2131, 940, 940]","[4316.0, 4317.0, 4325.0, 4325.001, 4330.0, 4332.0, 4384.0, 4384.001]"
5220,5221,"[5.0, 5.0, 4.0, 4.0, 5.0, 2.0]","[816, 809, 812, 812, 4118, 4833]","[2293.0, 3828.0, 3828.001, 3828.002, 4019.0, 4690.0]"
5221,5222,"[5.0, 5.0, 3.0, 5.0, 5.0]","[4386, 2619, 407, 904, 904]","[4314.0, 4350.0, 4540.0, 4656.0, 4656.001]"
5222,5223,"[3.0, 5.0, 5.0, 2.0, 5.0, 5.0]","[5051, 1726, 4836, 4713, 2907, 2908]","[4664.0, 4664.001, 4714.0, 5090.0, 5090.001, 5090.002]"
5223,5224,"[5.0, 4.0, 4.0, 5.0, 3.0, 5.0, 3.0, 4.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 2.0, 4.0]","[219, 1010, 1010, 796, 2169, 2933, 4511, 1300, 1938, 2221, 3709, 3580, 718, 3182, 2159, 5015, 4466, 4800, 2375, 3905, 1167, 2384, 3471, 5173, 3632, 3860, 2906, 1034, 1034, 3963, 3468, 3470, 3469, 3858, 2271, 3772, 5198, 3467, 1510, 3789, 3859, 672, 3773, 5346, 3742, 1035, 1035, 4130, 4132, 3651, 3651, 4457, 408, 4469]","[3170.0, 3392.0, 3392.001, 3417.0, 3844.0, 3915.0, 3984.0, 3989.0, 4112.0, 4126.0, 4137.0, 4151.0, 4221.0, 4222.0, 4228.0, 4284.0, 4286.0, 4308.0, 4369.0, 4469.0, 4469.001, 4486.0, 4596.0, 4597.0, 4597.001, 4597.002, 4597.003, 4602.0, 4602.001, 4602.002, 4602.003, 4610.0, 4616.0, 4616.001, 4616.002, 4617.0, 4617.001, 4617.002, 4624.0, 4633.0, 4634.0, 4635.0, 4648.0, 4648.001, 4665.0, 4697.0, 4697.001, 4742.0, 4742.001, 4751.0, 4760.0, 4869.0, 5057.0, 5112.0]"
5224,5225,"[3.0, 1.0, 1.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1856, 1088, 5261, 1088, 2803, 2251, 4760, 4889, 1595, 1840]","[3054.0, 3240.0, 3240.001, 3240.002, 3326.0, 3842.0, 4567.0, 4567.001, 4569.0, 4765.0]"
5225,5226,"[5.0, 2.0, 5.0, 5.0, 3.0]","[3465, 161, 797, 1530, 160]","[4134.0, 4381.0, 4389.0, 4389.001, 4413.0]"
5226,5227,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[2671, 2148, 2148, 2148, 1965, 1965, 1965, 1965, 1965, 2148, 2148]","[4236.0, 4236.001, 4236.002, 4236.003, 4236.004, 4236.005, 4236.006, 4236.007, 4236.008, 4236.009, 4236.01]"
5227,5228,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[3002, 3127, 3308, 2332, 2540, 510, 159, 2710]","[3778.0, 3778.001, 3778.002, 3778.003, 3778.004, 3778.005, 3778.006, 3778.007]"
5228,5229,"[5.0, 5.0, 3.0, 5.0, 5.0]","[5208, 2224, 4406, 4966, 4968]","[4457.0, 4457.001, 4463.0, 5151.0, 5154.0]"
5229,5230,"[4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 1.0, 4.0]","[80, 1346, 3161, 4035, 3631, 4045, 4044, 4680, 4723, 4591, 4591, 4793, 4618, 3103, 3492, 2189, 4389, 4745, 95, 4126, 721, 4501, 4817, 4109, 4979, 5106, 3561, 3943, 4968, 4349, 5159, 5258, 4481, 5318, 3905, 5319, 5317, 2185, 5241, 4466, 5320, 3471, 5353, 4131, 1746, 3875, 1746, 4129, 3651, 3233, 4966, 4746]","[3501.0, 3796.0, 3801.0, 3826.0, 3826.001, 3827.0, 3827.001, 4059.0, 4060.0, 4093.0, 4093.001, 4098.0, 4108.0, 4113.0, 4132.0, 4133.0, 4133.001, 4147.0, 4148.0, 4151.0, 4153.0, 4171.0, 4171.001, 4248.0, 4280.0, 4298.0, 4325.0, 4366.0, 4368.0, 4378.0, 4393.0, 4407.0, 4421.0, 4462.0, 4466.0, 4475.0, 4475.001, 4480.0, 4492.0, 4501.0, 4512.0, 4597.0, 4662.0, 4740.0, 4741.0, 4741.001, 4743.0, 4760.0, 4761.0, 4953.0, 4987.0, 5067.0]"
5230,5231,"[3.0, 2.0, 5.0, 5.0, 2.0, 4.0]","[3580, 3221, 4056, 2776, 1514, 5307]","[4143.0, 4174.0, 4293.0, 4294.0, 4415.0, 4522.0]"
5231,5232,"[4.0, 4.0, 4.0, 4.0, 5.0]","[2998, 3038, 4998, 3037, 3036]","[3332.0, 3332.001, 3332.002, 3332.003, 3967.0]"
5232,5233,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[2392, 2187, 5282, 3405, 1780, 1075, 3013, 1075]","[3506.0, 4124.0, 4394.0, 4489.0, 4834.0, 4907.0, 4907.001, 4907.002]"
5233,5234,"[3.0, 4.0, 5.0, 5.0, 3.0, 5.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 3.0, 4.0]","[5369, 4074, 2524, 5065, 3185, 840, 3772, 3013, 25, 25, 4130, 25, 3651, 25, 2780, 2337, 3012, 5220]","[4508.0, 4566.0, 4571.0, 4579.0, 4586.0, 4640.0, 4655.0, 4666.0, 4749.0, 4751.0, 4771.0, 4772.0, 4779.0, 4797.0, 4920.0, 5039.0, 5048.0, 5150.0]"
5234,5235,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2567, 2923, 4644, 4688, 4500, 5223]","[3519.0, 3825.0, 4199.0, 4371.0, 4537.0, 5026.0]"
5235,5236,"[5.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[1778, 319, 2969, 3239, 1237, 4777]","[3508.0, 3740.0, 3822.0, 3860.0, 4158.0, 4172.0]"
5236,5237,"[5.0, 3.0, 5.0, 5.0, 3.0]","[3386, 1088, 1088, 1088, 1088]","[4136.0, 4136.001, 4136.002, 4136.003, 4136.004]"
5237,5238,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2153, 684, 156, 155, 1519, 20]","[3611.0, 4427.0, 4873.0, 4873.001, 4873.002, 4873.003]"
5238,5239,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1648, 3808, 2173, 4023, 4024]","[3688.0, 4053.0, 4053.001, 4122.0, 4472.0]"
5239,5240,"[4.0, 5.0, 4.0, 5.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0]","[238, 610, 2939, 3493, 2414, 4246, 318, 310, 2819, 294, 4633, 4370, 4773, 5161, 3773, 5374, 644]","[974.0, 1030.0, 3589.0, 3647.0, 3797.0, 3861.0, 3884.0, 3952.0, 3961.0, 3962.0, 4013.0, 4143.0, 4415.0, 4429.0, 4614.0, 4787.0, 5069.0]"
5240,5241,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 2.0]","[298, 3544, 2278, 2279, 2852, 4991, 3561, 3838]","[2842.0, 3532.0, 3532.001, 3532.002, 3999.0, 4299.0, 4319.0, 4377.0]"
5241,5242,"[5.0, 5.0, 5.0, 5.0, 5.0]","[983, 1031, 1031, 1338, 983]","[4465.0, 4465.001, 4465.002, 4465.003, 4465.004]"
5242,5243,"[5.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 4.0]","[5291, 5149, 3013, 111, 25, 839, 4469, 5220]","[4529.0, 4534.0, 4689.0, 4734.0, 4745.0, 5066.0, 5129.0, 5175.0]"
5243,5244,"[1.0, 1.0, 1.0, 5.0, 5.0, 5.0, 5.0]","[135, 1058, 1058, 1445, 4119, 4946, 4665]","[4400.0, 4400.001, 4400.002, 4637.0, 4637.001, 4637.002, 4949.0]"
5244,5245,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1088, 2530, 5261, 1088, 696, 3101, 1217, 4554, 4554, 3385, 2803, 4554, 156, 155]","[3700.0, 3700.001, 3700.002, 3700.003, 3730.0, 3730.001, 3730.002, 3966.0, 3986.0, 4038.0, 4038.001, 4038.002, 4419.0, 4419.001]"
5245,5246,"[5.0, 2.0, 5.0, 5.0, 4.0, 4.0, 1.0, 5.0, 5.0, 5.0]","[3779, 1595, 1583, 2441, 4279, 1587, 3276, 4057, 1596, 4763]","[3966.0, 3968.0, 3976.0, 3984.0, 4053.0, 4053.001, 4280.0, 4527.0, 4740.0, 4779.0]"
5246,5247,"[4.0, 4.0, 5.0, 4.0, 4.0, 4.0]","[640, 1568, 638, 1596, 981, 981]","[3293.0, 3334.0, 3754.0, 3866.0, 4332.0, 4332.001]"
5247,5248,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[879, 879, 3030, 3930, 4680, 4618]","[3779.0, 3779.001, 3785.0, 3852.0, 4040.0, 4101.0]"
5248,5249,"[5.0, 4.0, 5.0, 5.0, 5.0]","[2750, 401, 904, 904, 185]","[3760.0, 3781.0, 3878.0, 3878.001, 4313.0]"
5249,5250,"[4.0, 3.0, 3.0, 3.0, 5.0, 5.0]","[3058, 4408, 18, 610, 21, 21]","[4017.0, 4017.001, 4335.0, 4335.001, 4335.002, 4335.003]"
5250,5251,"[5.0, 5.0, 5.0, 5.0, 3.0, 3.0]","[5182, 2466, 5279, 4543, 4466, 5332]","[4552.0, 4556.0, 4559.0, 4603.0, 4603.001, 4914.0]"
5251,5252,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[740, 1112, 1112, 486, 1209, 1209, 1198, 1198]","[4273.0, 4648.0, 4648.001, 4648.002, 4648.003, 4648.004, 4648.005, 4648.006]"
5252,5253,"[4.0, 5.0, 4.0, 2.0, 2.0]","[1228, 3767, 2192, 2662, 2281]","[4007.0, 4007.001, 4313.0, 4437.0, 4788.0]"
5253,5254,"[5.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[3860, 1919, 1363, 644, 4150, 2801]","[4597.0, 4696.0, 4869.0, 4892.0, 4976.0, 4988.0]"
5254,5255,"[3.0, 3.0, 4.0, 4.0, 5.0]","[1382, 4732, 5186, 2234, 189]","[4101.0, 4399.0, 4505.0, 4732.0, 5026.0]"
5255,5256,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1957, 1104, 1104, 686, 2173]","[3161.0, 3484.0, 3484.001, 3484.002, 4103.0]"
5256,5257,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 1.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0]","[1415, 2698, 981, 981, 4126, 3545, 1918, 2983, 4056, 3905, 2814, 5291, 5347, 2627, 5353, 5157, 3875, 1746, 4130, 25, 111, 504, 5017, 1517, 1974, 2010, 3012, 784, 4107, 2817]","[3783.0, 3895.0, 3951.0, 3951.001, 4138.0, 4146.0, 4155.0, 4175.0, 4274.0, 4447.0, 4524.0, 4526.0, 4639.0, 4639.001, 4671.0, 4680.0, 4738.0, 4739.0, 4739.001, 4739.002, 4744.0, 4794.0, 4794.001, 4906.0, 4916.0, 4970.0, 5036.0, 5049.0, 5059.0, 5075.0]"
5257,5258,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[2226, 1941, 2097, 2642, 3295, 610, 18]","[3629.0, 3692.0, 3692.001, 3808.0, 3808.001, 5044.0, 5044.001]"
5258,5259,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[1360, 2479, 2368, 448, 3230, 3228]","[3475.0, 3475.001, 3475.002, 3475.003, 3551.0, 3551.001]"
5259,5260,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1753, 3211, 1753, 1569, 2190, 4226, 4227, 4598, 4219]","[3478.0, 3625.0, 3625.001, 4136.0, 4209.0, 4216.0, 4216.001, 4248.0, 4248.001]"
5260,5261,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4494, 2908, 3837, 4664, 5399, 1965, 2149, 5048, 2148, 5398]","[4766.0, 4766.001, 4766.002, 4766.003, 4766.004, 4766.005, 4766.006, 4766.007, 4766.008, 5132.0]"
5261,5262,"[4.0, 4.0, 3.0, 5.0, 5.0, 5.0]","[5303, 5310, 2906, 3773, 1363, 3389]","[4521.0, 4525.0, 4595.0, 4599.0, 4867.0, 4896.0]"
5262,5263,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 2148, 2908, 2148, 1965, 1965, 2148, 2148, 2651, 1965]","[2899.0, 2899.001, 2949.0, 2949.001, 2949.002, 3080.0, 3080.001, 3450.0, 3450.001, 3450.002]"
5263,5264,"[5.0, 5.0, 5.0, 5.0, 5.0]","[4070, 3050, 1955, 3159, 1561]","[2804.0, 3978.0, 4649.0, 4764.0, 5039.0]"
5264,5265,"[5.0, 5.0, 3.0, 4.0, 4.0]","[3114, 303, 3925, 3928, 4638]","[3607.0, 3607.001, 3781.0, 3833.0, 4731.0]"
5265,5266,"[3.0, 3.0, 5.0, 1.0, 2.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 2.0]","[3463, 1327, 3802, 2917, 4550, 4376, 3326, 2936, 1119, 2415, 1544, 1119, 3773, 4418]","[3789.0, 3789.001, 4073.0, 4073.001, 4073.002, 4073.003, 4073.004, 4073.005, 4073.006, 4073.007, 4073.008, 4073.009, 4162.0, 4162.001]"
5266,5267,"[5.0, 5.0, 1.0, 1.0, 1.0]","[177, 820, 1058, 135, 1058]","[3431.0, 3431.001, 3719.0, 3719.001, 3719.002]"
5267,5268,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2148, 1965, 1965, 1965, 1965, 1965, 2148, 2148, 2148, 2148]","[4235.0, 4235.001, 4235.002, 4235.003, 4235.004, 4235.005, 4235.006, 4235.007, 4235.008, 4235.009]"
5268,5269,"[5.0, 3.0, 3.0, 3.0, 2.0, 3.0, 5.0, 5.0]","[1231, 135, 1058, 1058, 1798, 2251, 123, 5247]","[4080.0, 4118.0, 4118.001, 4118.002, 4118.003, 4140.0, 4221.0, 4764.0]"
5269,5270,"[1.0, 3.0, 1.0, 4.0, 5.0]","[787, 451, 4225, 2820, 3890]","[3355.0, 3355.001, 4084.0, 4084.001, 4246.0]"
5270,5271,"[5.0, 2.0, 5.0, 1.0, 5.0, 5.0]","[1817, 849, 4758, 1309, 3000, 3227]","[3189.0, 3277.0, 4147.0, 4248.0, 4384.0, 4430.0]"
5271,5272,"[3.0, 2.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0]","[2369, 4385, 3527, 3559, 3561, 5165, 2906, 4130, 4128, 3651, 504, 5017, 4932]","[3503.0, 3934.0, 4133.0, 4293.0, 4318.0, 4394.0, 4594.0, 4739.0, 4739.001, 4754.0, 4807.0, 4807.001, 5144.0]"
5272,5273,"[5.0, 1.0, 5.0, 5.0, 5.0, 5.0]","[2211, 3946, 699, 5390, 1036, 1036]","[3825.0, 4275.0, 4431.0, 4598.0, 4598.001, 4598.002]"
5273,5274,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[793, 683, 1043, 1382, 2736, 1001, 260, 3747]","[3891.0, 4053.0, 4094.0, 4101.0, 4530.0, 4590.0, 4639.0, 4691.0]"
5274,5275,"[5.0, 3.0, 5.0, 3.0, 5.0]","[155, 155, 156, 156, 2401]","[4364.0, 4364.001, 4364.002, 4364.003, 4633.0]"
5275,5276,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3115, 3350, 3815, 1382, 3352, 711, 1076, 3922, 1719, 1076]","[4643.0, 4643.001, 4643.002, 4643.003, 4643.004, 4801.0, 4801.001, 4801.002, 4801.003, 4801.004]"
5276,5277,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2540, 2332, 510, 3127, 159, 3002, 2710, 3308]","[3269.0, 3269.001, 3269.002, 3269.003, 3269.004, 3269.005, 3269.006, 3269.007]"
5277,5278,"[5.0, 5.0, 5.0, 5.0, 5.0]","[934, 934, 1562, 1196, 1196]","[3701.0, 3701.001, 3702.0, 3919.0, 3919.001]"
5278,5279,"[5.0, 1.0, 1.0, 5.0, 5.0, 5.0]","[1965, 1965, 2148, 2148, 1965, 2148]","[4225.0, 4225.001, 4225.002, 4225.003, 4318.0, 4318.001]"
5279,5280,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[510, 3002, 2710, 2540, 2332, 3308, 159, 3127]","[3702.0, 3702.001, 3702.002, 3702.003, 3702.004, 3702.005, 3702.006, 3702.007]"
5280,5281,"[4.0, 5.0, 5.0, 5.0, 5.0]","[526, 66, 406, 185, 578]","[3367.0, 3367.001, 3367.002, 3367.003, 3623.0]"
5281,5282,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1184, 1184, 1156, 3463, 3292, 1179]","[4002.0, 4002.001, 4144.0, 4144.001, 4144.002, 4144.003]"
5282,5283,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2618, 2589, 665, 629, 2619, 4312, 2620, 4313]","[4606.0, 4606.001, 4606.002, 4606.003, 4606.004, 4606.005, 4606.006, 4606.007]"
5283,5284,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[2332, 3308, 2540, 2710, 510, 3002, 3127, 159]","[3648.0, 3648.001, 3648.002, 3648.003, 3648.004, 3648.005, 3648.006, 3648.007]"
5284,5285,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2692, 2574, 27, 156, 155, 3848, 351]","[3113.0, 3964.0, 4783.0, 4804.0, 4804.001, 4817.0, 4817.001]"
5285,5286,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1445, 1711, 710, 2583, 3440, 1714, 254]","[4278.0, 4334.0, 4477.0, 4477.001, 4669.0, 4669.001, 4704.0]"
5286,5287,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2710, 3127, 2540, 2332, 510, 3002, 159, 3308]","[3373.0, 3373.001, 3373.002, 3373.003, 3373.004, 3373.005, 3373.006, 3373.007]"
5287,5288,"[5.0, 4.0, 3.0, 4.0, 2.0, 3.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0]","[4282, 2852, 4845, 721, 4508, 1514, 4917, 3471, 3469, 4608, 841, 4131, 5148, 3903, 4457, 5216]","[3977.0, 4024.0, 4127.0, 4138.0, 4173.0, 4399.0, 4483.0, 4606.0, 4606.001, 4657.0, 4699.0, 4751.0, 4862.0, 4862.001, 4864.0, 5176.0]"
5288,5289,"[5.0, 5.0, 4.0, 5.0, 5.0]","[1835, 2610, 4797, 2514, 1780]","[4560.0, 4645.0, 4645.001, 4696.0, 4696.001]"
5289,5290,"[4.0, 4.0, 3.0, 4.0, 4.0]","[958, 958, 725, 2179, 4369]","[3501.0, 3501.001, 3904.0, 4113.0, 4285.0]"
5290,5291,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[3308, 3127, 2540, 3002, 159, 2332, 2710, 510]","[3519.0, 3519.001, 3519.002, 3519.003, 3519.004, 3519.005, 3519.006, 3519.007]"
5291,5292,"[5.0, 3.0, 4.0, 5.0, 5.0, 5.0]","[1457, 620, 1430, 3504, 2750, 4482]","[3957.0, 3994.0, 4056.0, 4260.0, 4285.0, 4636.0]"
5292,5293,"[5.0, 5.0, 5.0, 4.0, 5.0, 3.0]","[1209, 641, 1209, 4562, 685, 51]","[3947.0, 3947.001, 3947.002, 4559.0, 5024.0, 5024.001]"
5293,5294,"[3.0, 4.0, 4.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 2.0]","[2948, 4250, 2670, 3527, 2755, 5241, 3470, 5353, 25, 25, 25, 5216]","[4097.0, 4137.0, 4141.0, 4150.0, 4470.0, 4481.0, 4608.0, 4670.0, 4775.0, 4775.001, 4775.002, 5148.0]"
5294,5295,"[5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 5.0, 3.0]","[2643, 946, 946, 3114, 2103, 2670, 4508, 5326, 5169, 2755, 5318, 3632, 111, 644]","[3480.0, 3541.0, 3541.001, 3585.0, 3777.0, 4131.0, 4161.0, 4387.0, 4409.0, 4463.0, 4465.0, 4606.0, 4756.0, 4907.0]"
